Start date;End date;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions
Dec 29, 2015;Dec 30, 2015;144,432.75;135,311.50;13,675.75
Dec 30, 2015;Dec 31, 2015;142,267.00;135,386.50;11,990.75
Dec 31, 2015;Jan 1, 2016;129,876.00;126,958.75;12,833.75
Jan 1, 2016;Jan 2, 2016;116,369.50;111,211.00;11,632.25
Jan 2, 2016;Jan 3, 2016;131,220.00;127,526.50;11,186.25
Jan 3, 2016;Jan 4, 2016;126,067.00;120,726.00;10,182.75
Jan 4, 2016;Jan 5, 2016;162,030.00;154,007.75;8,749.25
Jan 5, 2016;Jan 6, 2016;165,666.25;158,846.00;8,227.25
Jan 6, 2016;Jan 7, 2016;139,830.25;135,569.75;7,955.50
Jan 7, 2016;Jan 8, 2016;175,561.50;167,680.75;10,781.00
Jan 8, 2016;Jan 9, 2016;176,057.00;166,267.75;13,358.75
Jan 9, 2016;Jan 10, 2016;146,555.25;143,692.25;11,779.75
Jan 10, 2016;Jan 11, 2016;132,317.50;124,881.25;15,477.25
Jan 11, 2016;Jan 12, 2016;192,767.00;183,983.25;9,355.25
Jan 12, 2016;Jan 13, 2016;201,593.25;187,921.50;8,670.25
Jan 13, 2016;Jan 14, 2016;206,949.25;193,466.25;10,541.75
Jan 14, 2016;Jan 15, 2016;204,719.75;192,524.50;11,353.25
Jan 15, 2016;Jan 16, 2016;207,454.50;195,468.50;7,840.75
Jan 16, 2016;Jan 17, 2016;167,083.25;161,600.00;11,757.50
Jan 17, 2016;Jan 18, 2016;150,869.50;146,445.00;13,067.50
Jan 18, 2016;Jan 19, 2016;212,142.25;208,456.25;8,473.25
Jan 19, 2016;Jan 20, 2016;220,680.00;219,261.25;9,000.25
Jan 20, 2016;Jan 21, 2016;219,174.50;215,354.50;9,261.50
Jan 21, 2016;Jan 22, 2016;214,282.25;209,416.75;10,248.25
Jan 22, 2016;Jan 23, 2016;213,357.50;206,630.50;10,227.00
Jan 23, 2016;Jan 24, 2016;170,475.75;163,565.50;10,045.25
Jan 24, 2016;Jan 25, 2016;151,650.00;145,621.00;7,642.50
Jan 25, 2016;Jan 26, 2016;198,375.00;186,316.25;10,022.75
Jan 26, 2016;Jan 27, 2016;202,436.00;185,241.75;12,363.50
Jan 27, 2016;Jan 28, 2016;201,484.50;187,135.00;10,793.25
Jan 28, 2016;Jan 29, 2016;199,672.50;192,285.50;10,970.75
Jan 29, 2016;Jan 30, 2016;192,249.00;174,870.50;15,978.00
Jan 30, 2016;Jan 31, 2016;162,191.50;144,657.25;10,886.75
Jan 31, 2016;Feb 1, 2016;145,192.75;136,725.50;13,364.00
Feb 1, 2016;Feb 2, 2016;193,412.50;175,639.25;11,096.00
Feb 2, 2016;Feb 3, 2016;199,419.75;182,001.00;11,679.00
Feb 3, 2016;Feb 4, 2016;205,180.75;197,105.50;10,642.75
Feb 4, 2016;Feb 5, 2016;203,370.75;192,263.25;12,240.00
Feb 5, 2016;Feb 6, 2016;193,608.00;185,707.50;12,689.50
Feb 6, 2016;Feb 7, 2016;154,875.00;137,197.50;13,983.25
Feb 7, 2016;Feb 8, 2016;141,091.00;131,586.50;16,953.50
Feb 8, 2016;Feb 9, 2016;186,412.75;166,756.75;13,924.50
Feb 9, 2016;Feb 10, 2016;195,951.75;180,682.50;12,058.50
Feb 10, 2016;Feb 11, 2016;205,830.00;191,048.25;7,698.00
Feb 11, 2016;Feb 12, 2016;200,821.00;189,871.50;11,767.00
Feb 12, 2016;Feb 13, 2016;197,364.50;183,297.75;8,636.25
Feb 13, 2016;Feb 14, 2016;158,640.25;150,119.00;12,153.50
Feb 14, 2016;Feb 15, 2016;143,783.00;134,272.75;10,080.25
Feb 15, 2016;Feb 16, 2016;202,292.50;198,258.75;9,294.50
Feb 16, 2016;Feb 17, 2016;209,988.25;203,750.50;10,359.00
Feb 17, 2016;Feb 18, 2016;208,195.00;203,968.75;12,557.25
Feb 18, 2016;Feb 19, 2016;201,506.75;189,001.25;12,039.25
Feb 19, 2016;Feb 20, 2016;204,982.00;199,212.75;9,964.50
Feb 20, 2016;Feb 21, 2016;168,156.50;152,482.00;12,455.00
Feb 21, 2016;Feb 22, 2016;141,733.50;121,747.25;14,386.75
Feb 22, 2016;Feb 23, 2016;190,522.50;165,821.25;13,598.25
Feb 23, 2016;Feb 24, 2016;204,970.25;197,722.25;8,375.75
Feb 24, 2016;Feb 25, 2016;201,640.25;189,156.25;12,574.75
Feb 25, 2016;Feb 26, 2016;203,316.75;196,336.00;9,778.75
Feb 26, 2016;Feb 27, 2016;197,980.25;182,710.25;8,620.50
Feb 27, 2016;Feb 28, 2016;157,636.25;135,537.00;11,610.50
Feb 28, 2016;Feb 29, 2016;144,796.50;129,710.50;8,512.75
Feb 29, 2016;Mar 1, 2016;206,015.75;198,798.00;7,152.25
Mar 1, 2016;Mar 2, 2016;206,362.50;195,864.25;9,684.50
Mar 2, 2016;Mar 3, 2016;207,624.25;196,632.75;10,170.25
Mar 3, 2016;Mar 4, 2016;206,799.00;196,712.25;8,670.50
Mar 4, 2016;Mar 5, 2016;201,428.50;187,626.00;9,641.00
Mar 5, 2016;Mar 6, 2016;164,826.00;159,536.00;6,970.25
Mar 6, 2016;Mar 7, 2016;148,554.25;136,295.00;8,919.25
Mar 7, 2016;Mar 8, 2016;200,348.00;185,989.25;9,067.25
Mar 8, 2016;Mar 9, 2016;207,965.25;197,681.00;8,487.25
Mar 9, 2016;Mar 10, 2016;206,094.75;188,645.25;10,367.50
Mar 10, 2016;Mar 11, 2016;200,613.50;178,893.25;8,588.00
Mar 11, 2016;Mar 12, 2016;199,783.75;184,258.75;7,325.00
Mar 12, 2016;Mar 13, 2016;162,644.50;147,207.25;6,242.00
Mar 13, 2016;Mar 14, 2016;143,990.75;125,632.00;10,568.25
Mar 14, 2016;Mar 15, 2016;196,418.25;169,583.75;8,657.75
Mar 15, 2016;Mar 16, 2016;206,286.25;197,285.75;7,993.00
Mar 16, 2016;Mar 17, 2016;202,157.00;176,384.75;12,724.00
Mar 17, 2016;Mar 18, 2016;198,411.50;172,207.75;8,755.75
Mar 18, 2016;Mar 19, 2016;194,917.25;169,475.75;8,226.75
Mar 19, 2016;Mar 20, 2016;161,434.75;145,533.25;7,075.50
Mar 20, 2016;Mar 21, 2016;141,653.50;126,508.50;8,402.50
Mar 21, 2016;Mar 22, 2016;196,545.00;183,458.00;7,934.25
Mar 22, 2016;Mar 23, 2016;198,181.25;181,338.50;7,652.00
Mar 23, 2016;Mar 24, 2016;199,724.00;190,254.00;6,508.00
Mar 24, 2016;Mar 25, 2016;192,281.00;179,457.50;7,866.75
Mar 25, 2016;Mar 26, 2016;147,673.00;137,820.50;7,993.00
Mar 26, 2016;Mar 27, 2016;136,139.25;110,901.25;12,110.25
Mar 27, 2016;Mar 28, 2016;115,670.75;99,967.00;9,558.25
Mar 28, 2016;Mar 29, 2016;125,693.50;102,818.50;13,655.75
Mar 29, 2016;Mar 30, 2016;179,601.25;148,924.75;13,372.50
Mar 30, 2016;Mar 31, 2016;193,458.50;181,256.00;9,417.50
Mar 31, 2016;Apr 1, 2016;188,453.25;168,080.50;5,585.75
Apr 1, 2016;Apr 2, 2016;190,975.25;181,245.25;6,612.00
Apr 2, 2016;Apr 3, 2016;150,892.50;131,189.25;8,768.50
Apr 3, 2016;Apr 4, 2016;127,842.50;106,627.00;12,121.75
Apr 4, 2016;Apr 5, 2016;184,118.75;165,409.50;8,304.25
Apr 5, 2016;Apr 6, 2016;190,796.25;173,221.00;8,158.25
Apr 6, 2016;Apr 7, 2016;190,821.25;168,570.75;12,111.25
Apr 7, 2016;Apr 8, 2016;190,243.25;175,958.75;6,936.00
Apr 8, 2016;Apr 9, 2016;188,031.00;170,774.00;6,308.25
Apr 9, 2016;Apr 10, 2016;151,448.25;140,478.50;7,885.75
Apr 10, 2016;Apr 11, 2016;127,840.75;103,826.25;9,475.75
Apr 11, 2016;Apr 12, 2016;182,740.75;151,874.75;4,746.00
Apr 12, 2016;Apr 13, 2016;188,957.00;166,407.75;8,058.25
Apr 13, 2016;Apr 14, 2016;192,530.25;178,331.00;6,084.50
Apr 14, 2016;Apr 15, 2016;188,836.00;167,561.50;9,437.25
Apr 15, 2016;Apr 16, 2016;187,534.50;170,763.75;8,898.75
Apr 16, 2016;Apr 17, 2016;150,379.00;133,737.25;8,112.25
Apr 17, 2016;Apr 18, 2016;136,469.00;125,903.50;8,111.75
Apr 18, 2016;Apr 19, 2016;188,541.75;175,678.50;6,046.75
Apr 19, 2016;Apr 20, 2016;189,443.75;163,564.75;7,807.25
Apr 20, 2016;Apr 21, 2016;188,400.25;153,813.00;8,657.50
Apr 21, 2016;Apr 22, 2016;186,330.00;152,816.25;7,797.25
Apr 22, 2016;Apr 23, 2016;182,357.75;160,500.25;7,654.50
Apr 23, 2016;Apr 24, 2016;148,395.75;139,185.00;9,995.75
Apr 24, 2016;Apr 25, 2016;131,383.50;108,292.25;11,517.50
Apr 25, 2016;Apr 26, 2016;189,798.75;167,195.00;8,652.50
Apr 26, 2016;Apr 27, 2016;198,096.25;180,561.00;7,358.25
Apr 27, 2016;Apr 28, 2016;195,724.75;168,292.25;11,028.75
Apr 28, 2016;Apr 29, 2016;193,815.50;170,426.75;5,749.25
Apr 29, 2016;Apr 30, 2016;187,270.25;158,399.75;9,510.00
Apr 30, 2016;May 1, 2016;146,063.25;119,990.50;12,570.75
May 1, 2016;May 2, 2016;121,406.00;100,789.75;17,063.00
May 2, 2016;May 3, 2016;178,940.00;147,598.75;7,559.50
May 3, 2016;May 4, 2016;188,171.50;167,471.75;9,062.75
May 4, 2016;May 5, 2016;182,423.75;150,893.00;7,353.50
May 5, 2016;May 6, 2016;132,420.00;91,747.75;9,262.75
May 6, 2016;May 7, 2016;151,000.75;115,580.00;10,156.25
May 7, 2016;May 8, 2016;132,842.00;97,318.50;16,357.75
May 8, 2016;May 9, 2016;118,949.00;80,690.50;15,610.00
May 9, 2016;May 10, 2016;177,480.00;145,355.75;7,988.00
May 10, 2016;May 11, 2016;183,204.00;165,084.50;8,819.00
May 11, 2016;May 12, 2016;182,397.50;157,750.75;9,721.50
May 12, 2016;May 13, 2016;184,822.25;175,276.25;10,373.50
May 13, 2016;May 14, 2016;182,291.75;170,390.75;7,642.25
May 14, 2016;May 15, 2016;143,234.25;122,820.50;6,280.00
May 15, 2016;May 16, 2016;118,135.00;94,880.25;8,089.75
May 16, 2016;May 17, 2016;122,437.25;107,446.25;9,786.50
May 17, 2016;May 18, 2016;176,037.25;153,823.75;6,078.25
May 18, 2016;May 19, 2016;180,945.25;153,636.50;10,382.50
May 19, 2016;May 20, 2016;181,132.00;162,492.75;7,904.25
May 20, 2016;May 21, 2016;175,983.25;144,543.75;6,818.50
May 21, 2016;May 22, 2016;138,916.50;106,237.00;8,891.50
May 22, 2016;May 23, 2016;122,349.25;88,587.00;11,193.75
May 23, 2016;May 24, 2016;178,657.75;166,890.50;8,141.25
May 24, 2016;May 25, 2016;183,158.25;171,225.25;8,173.25
May 25, 2016;May 26, 2016;175,349.50;153,483.50;6,032.75
May 26, 2016;May 27, 2016;130,898.75;99,274.50;4,967.25
May 27, 2016;May 28, 2016;149,337.25;123,306.75;8,100.75
May 28, 2016;May 29, 2016;133,872.25;110,969.25;9,076.75
May 29, 2016;May 30, 2016;125,128.00;107,377.75;10,992.00
May 30, 2016;May 31, 2016;175,434.75;152,944.00;11,728.00
May 31, 2016;Jun 1, 2016;181,499.75;154,942.50;6,483.25
Jun 1, 2016;Jun 2, 2016;182,037.50;161,301.50;7,765.75
Jun 2, 2016;Jun 3, 2016;180,538.25;163,427.25;8,425.50
Jun 3, 2016;Jun 4, 2016;177,972.75;159,617.25;7,387.75
Jun 4, 2016;Jun 5, 2016;140,471.00;121,959.00;7,044.25
Jun 5, 2016;Jun 6, 2016;122,443.50;102,688.00;10,038.00
Jun 6, 2016;Jun 7, 2016;176,926.25;145,232.25;7,589.25
Jun 7, 2016;Jun 8, 2016;183,554.50;153,529.75;6,768.50
Jun 8, 2016;Jun 9, 2016;183,541.25;168,733.75;7,088.50
Jun 9, 2016;Jun 10, 2016;180,625.25;154,981.50;6,403.75
Jun 10, 2016;Jun 11, 2016;175,835.25;143,462.50;6,416.50
Jun 11, 2016;Jun 12, 2016;141,070.00;125,329.75;7,770.50
Jun 12, 2016;Jun 13, 2016;123,836.50;102,952.75;9,609.25
Jun 13, 2016;Jun 14, 2016;176,966.00;156,374.75;9,218.75
Jun 14, 2016;Jun 15, 2016;183,151.50;163,309.25;8,832.00
Jun 15, 2016;Jun 16, 2016;181,918.25;156,297.00;9,894.75
Jun 16, 2016;Jun 17, 2016;181,057.25;167,570.75;9,409.00
Jun 17, 2016;Jun 18, 2016;177,606.25;151,491.75;10,122.25
Jun 18, 2016;Jun 19, 2016;139,278.00;111,920.75;8,587.75
Jun 19, 2016;Jun 20, 2016;120,880.50;100,404.25;12,677.50
Jun 20, 2016;Jun 21, 2016;174,038.75;143,392.25;11,719.50
Jun 21, 2016;Jun 22, 2016;181,568.50;161,876.75;6,046.00
Jun 22, 2016;Jun 23, 2016;184,124.25;152,780.50;6,841.50
Jun 23, 2016;Jun 24, 2016;186,193.50;149,040.00;8,413.00
Jun 24, 2016;Jun 25, 2016;182,973.00;149,551.50;7,027.25
Jun 25, 2016;Jun 26, 2016;143,861.25;120,563.75;7,657.50
Jun 26, 2016;Jun 27, 2016;122,898.25;100,028.00;12,999.75
Jun 27, 2016;Jun 28, 2016;174,927.25;146,028.75;10,444.25
Jun 28, 2016;Jun 29, 2016;182,596.50;157,992.00;7,912.50
Jun 29, 2016;Jun 30, 2016;183,801.25;154,271.75;8,843.75
Jun 30, 2016;Jul 1, 2016;182,711.00;160,465.75;6,435.25
Jul 1, 2016;Jul 2, 2016;178,119.75;147,436.75;8,899.50
Jul 2, 2016;Jul 3, 2016;140,519.25;123,871.50;7,415.00
Jul 3, 2016;Jul 4, 2016;119,810.00;97,685.50;14,702.00
Jul 4, 2016;Jul 5, 2016;174,663.00;147,140.50;6,245.00
Jul 5, 2016;Jul 6, 2016;181,270.25;149,306.75;9,012.25
Jul 6, 2016;Jul 7, 2016;179,601.00;147,818.25;12,749.00
Jul 7, 2016;Jul 8, 2016;175,496.00;141,579.25;9,353.25
Jul 8, 2016;Jul 9, 2016;177,267.25;142,821.50;8,078.25
Jul 9, 2016;Jul 10, 2016;141,465.25;109,967.00;7,611.25
Jul 10, 2016;Jul 11, 2016;125,251.00;91,449.00;11,523.25
Jul 11, 2016;Jul 12, 2016;183,159.50;154,090.50;8,943.00
Jul 12, 2016;Jul 13, 2016;186,257.75;172,923.00;5,885.25
Jul 13, 2016;Jul 14, 2016;182,638.75;162,326.25;6,145.75
Jul 14, 2016;Jul 15, 2016;179,938.25;153,287.25;8,380.75
Jul 15, 2016;Jul 16, 2016;175,221.00;151,349.25;6,716.00
Jul 16, 2016;Jul 17, 2016;137,782.00;109,858.75;5,977.25
Jul 17, 2016;Jul 18, 2016;121,313.50;93,099.50;8,336.00
Jul 18, 2016;Jul 19, 2016;180,509.75;151,005.00;4,182.50
Jul 19, 2016;Jul 20, 2016;185,675.25;152,271.00;4,649.00
Jul 20, 2016;Jul 21, 2016;188,402.00;154,747.00;5,666.25
Jul 21, 2016;Jul 22, 2016;185,969.75;161,159.00;5,476.25
Jul 22, 2016;Jul 23, 2016;182,012.75;158,798.50;4,495.25
Jul 23, 2016;Jul 24, 2016;142,504.00;122,731.75;3,889.00
Jul 24, 2016;Jul 25, 2016;124,213.50;101,559.25;7,400.50
Jul 25, 2016;Jul 26, 2016;181,255.00;157,640.50;4,969.75
Jul 26, 2016;Jul 27, 2016;186,074.75;160,045.25;6,391.25
Jul 27, 2016;Jul 28, 2016;184,866.75;158,704.00;6,133.50
Jul 28, 2016;Jul 29, 2016;181,166.25;157,070.00;4,264.25
Jul 29, 2016;Jul 30, 2016;176,419.00;148,563.00;5,188.50
Jul 30, 2016;Jul 31, 2016;139,760.00;109,077.50;7,132.50
Jul 31, 2016;Aug 1, 2016;121,253.75;105,454.50;5,886.75
Aug 1, 2016;Aug 2, 2016;167,373.75;138,098.25;7,468.00
Aug 2, 2016;Aug 3, 2016;172,246.50;155,450.00;5,773.25
Aug 3, 2016;Aug 4, 2016;171,851.00;144,124.75;5,984.00
Aug 4, 2016;Aug 5, 2016;172,310.00;148,272.50;6,521.75
Aug 5, 2016;Aug 6, 2016;166,222.75;149,271.25;9,492.50
Aug 6, 2016;Aug 7, 2016;129,730.75;105,413.00;9,161.75
Aug 7, 2016;Aug 8, 2016;111,717.75;80,310.00;16,249.50
Aug 8, 2016;Aug 9, 2016;160,197.00;128,099.00;10,932.75
Aug 9, 2016;Aug 10, 2016;164,897.00;149,701.25;6,818.00
Aug 10, 2016;Aug 11, 2016;160,675.25;136,465.25;8,833.75
Aug 11, 2016;Aug 12, 2016;157,552.75;129,255.75;10,542.00
Aug 12, 2016;Aug 13, 2016;160,165.50;143,276.25;4,588.00
Aug 13, 2016;Aug 14, 2016;129,741.50;98,148.50;7,900.75
Aug 14, 2016;Aug 15, 2016;114,250.00;84,834.25;9,726.00
Aug 15, 2016;Aug 16, 2016;159,659.75;130,514.00;6,470.00
Aug 16, 2016;Aug 17, 2016;164,164.50;134,398.50;5,595.50
Aug 17, 2016;Aug 18, 2016;163,779.25;138,701.50;6,708.00
Aug 18, 2016;Aug 19, 2016;162,558.50;145,208.00;6,049.75
Aug 19, 2016;Aug 20, 2016;160,764.00;139,811.75;6,574.75
Aug 20, 2016;Aug 21, 2016;130,440.00;118,885.00;8,959.25
Aug 21, 2016;Aug 22, 2016;107,047.00;79,066.50;18,975.50
Aug 22, 2016;Aug 23, 2016;160,643.50;135,803.25;8,183.75
Aug 23, 2016;Aug 24, 2016;169,269.00;141,454.50;5,949.25
Aug 24, 2016;Aug 25, 2016;171,189.75;138,802.50;10,028.00
Aug 25, 2016;Aug 26, 2016;171,661.50;139,573.25;9,509.50
Aug 26, 2016;Aug 27, 2016;170,101.00;142,933.25;7,765.50
Aug 27, 2016;Aug 28, 2016;137,421.50;111,667.00;6,840.25
Aug 28, 2016;Aug 29, 2016;119,734.00;91,981.50;9,752.00
Aug 29, 2016;Aug 30, 2016;173,007.00;153,215.50;7,761.25
Aug 30, 2016;Aug 31, 2016;174,210.50;147,165.50;9,295.50
Aug 31, 2016;Sep 1, 2016;175,705.25;149,092.75;8,142.75
Sep 1, 2016;Sep 2, 2016;175,917.75;154,101.50;9,298.75
Sep 2, 2016;Sep 3, 2016;170,933.25;147,448.00;6,883.25
Sep 3, 2016;Sep 4, 2016;133,162.75;113,480.75;6,054.25
Sep 4, 2016;Sep 5, 2016;116,864.50;99,251.25;8,641.50
Sep 5, 2016;Sep 6, 2016;169,398.25;151,602.00;5,578.25
Sep 6, 2016;Sep 7, 2016;173,012.75;149,385.00;9,459.00
Sep 7, 2016;Sep 8, 2016;173,830.00;144,254.00;8,416.75
Sep 8, 2016;Sep 9, 2016;174,491.75;147,804.75;9,186.00
Sep 9, 2016;Sep 10, 2016;171,071.75;148,255.50;9,962.25
Sep 10, 2016;Sep 11, 2016;135,918.50;113,669.50;6,077.25
Sep 11, 2016;Sep 12, 2016;116,805.50;95,002.75;12,165.75
Sep 12, 2016;Sep 13, 2016;174,856.50;151,398.75;7,090.25
Sep 13, 2016;Sep 14, 2016;180,718.75;156,437.25;9,799.50
Sep 14, 2016;Sep 15, 2016;180,234.00;153,377.00;9,064.00
Sep 15, 2016;Sep 16, 2016;178,521.25;157,742.50;6,573.00
Sep 16, 2016;Sep 17, 2016;171,098.00;156,783.00;10,316.25
Sep 17, 2016;Sep 18, 2016;134,859.25;120,345.00;9,772.25
Sep 18, 2016;Sep 19, 2016;119,007.50;112,206.25;12,730.50
Sep 19, 2016;Sep 20, 2016;173,489.00;163,505.25;8,160.75
Sep 20, 2016;Sep 21, 2016;176,363.75;166,878.50;9,852.50
Sep 21, 2016;Sep 22, 2016;174,614.25;155,135.25;11,859.50
Sep 22, 2016;Sep 23, 2016;172,829.00;151,331.25;8,587.75
Sep 23, 2016;Sep 24, 2016;169,659.00;152,727.75;9,630.25
Sep 24, 2016;Sep 25, 2016;130,544.50;108,291.00;12,236.25
Sep 25, 2016;Sep 26, 2016;112,760.50;90,896.50;15,793.00
Sep 26, 2016;Sep 27, 2016;176,573.50;163,483.50;9,263.00
Sep 27, 2016;Sep 28, 2016;182,958.00;169,509.50;7,218.75
Sep 28, 2016;Sep 29, 2016;181,208.25;158,311.75;7,345.75
Sep 29, 2016;Sep 30, 2016;178,730.00;148,824.00;9,934.25
Sep 30, 2016;Oct 1, 2016;177,572.25;156,752.50;6,466.50
Oct 1, 2016;Oct 2, 2016;137,041.50;121,896.75;10,277.75
Oct 2, 2016;Oct 3, 2016;119,705.75;99,449.00;8,559.00
Oct 3, 2016;Oct 4, 2016;122,195.25;105,333.25;8,686.50
Oct 4, 2016;Oct 5, 2016;178,772.50;164,836.75;8,838.00
Oct 5, 2016;Oct 6, 2016;185,891.75;157,155.00;8,493.25
Oct 6, 2016;Oct 7, 2016;191,539.75;182,187.00;9,276.00
Oct 7, 2016;Oct 8, 2016;188,404.25;181,161.25;8,176.00
Oct 8, 2016;Oct 9, 2016;150,985.75;144,311.50;8,527.75
Oct 9, 2016;Oct 10, 2016;134,342.00;124,272.00;7,689.25
Oct 10, 2016;Oct 11, 2016;186,949.25;176,629.75;11,233.50
Oct 11, 2016;Oct 12, 2016;194,998.50;182,686.00;8,891.50
Oct 12, 2016;Oct 13, 2016;192,413.75;176,718.50;7,462.75
Oct 13, 2016;Oct 14, 2016;192,362.75;168,540.75;10,441.00
Oct 14, 2016;Oct 15, 2016;187,961.50;173,510.50;12,072.00
Oct 15, 2016;Oct 16, 2016;142,855.50;129,834.50;16,675.00
Oct 16, 2016;Oct 17, 2016;124,808.75;107,871.75;15,175.50
Oct 17, 2016;Oct 18, 2016;187,874.00;178,509.25;9,054.25
Oct 18, 2016;Oct 19, 2016;190,908.25;181,614.75;12,451.50
Oct 19, 2016;Oct 20, 2016;191,146.25;172,356.00;12,586.75
Oct 20, 2016;Oct 21, 2016;192,297.75;179,127.00;8,810.50
Oct 21, 2016;Oct 22, 2016;191,165.50;183,421.00;9,747.25
Oct 22, 2016;Oct 23, 2016;151,801.25;139,431.50;8,515.75
Oct 23, 2016;Oct 24, 2016;135,804.00;125,442.75;11,647.75
Oct 24, 2016;Oct 25, 2016;190,173.00;179,225.00;7,719.75
Oct 25, 2016;Oct 26, 2016;194,360.75;186,858.50;10,455.75
Oct 26, 2016;Oct 27, 2016;193,948.00;189,115.50;12,414.75
Oct 27, 2016;Oct 28, 2016;190,257.75;178,651.25;11,986.00
Oct 28, 2016;Oct 29, 2016;188,600.50;176,901.75;11,653.00
Oct 29, 2016;Oct 30, 2016;147,924.25;138,847.50;12,475.25
Oct 30, 2016;Oct 31, 2016;132,265.00;118,176.75;12,659.50
Oct 31, 2016;Nov 1, 2016;158,582.00;142,771.75;9,833.00
Nov 1, 2016;Nov 2, 2016;135,585.50;121,131.00;10,566.00
Nov 2, 2016;Nov 3, 2016;187,258.25;176,135.50;11,047.25
Nov 3, 2016;Nov 4, 2016;193,153.25;181,907.50;9,586.00
Nov 4, 2016;Nov 5, 2016;191,902.50;179,028.00;10,738.00
Nov 5, 2016;Nov 6, 2016;156,911.00;147,562.50;10,611.00
Nov 6, 2016;Nov 7, 2016;137,809.75;131,158.75;15,221.25
Nov 7, 2016;Nov 8, 2016;195,453.00;185,697.25;11,866.00
Nov 8, 2016;Nov 9, 2016;208,223.75;200,670.00;11,270.75
Nov 9, 2016;Nov 10, 2016;205,235.25;194,563.25;10,935.75
Nov 10, 2016;Nov 11, 2016;201,476.75;186,509.75;10,831.50
Nov 11, 2016;Nov 12, 2016;201,642.25;193,024.50;9,099.25
Nov 12, 2016;Nov 13, 2016;162,904.25;157,953.75;10,857.50
Nov 13, 2016;Nov 14, 2016;142,594.75;134,389.75;19,281.25
Nov 14, 2016;Nov 15, 2016;203,160.25;192,364.50;11,996.25
Nov 15, 2016;Nov 16, 2016;209,353.75;199,487.50;9,283.25
Nov 16, 2016;Nov 17, 2016;203,021.50;189,698.75;14,067.00
Nov 17, 2016;Nov 18, 2016;199,676.75;181,892.50;11,945.75
Nov 18, 2016;Nov 19, 2016;197,198.75;177,375.00;13,601.25
Nov 19, 2016;Nov 20, 2016;163,539.75;153,852.25;11,740.25
Nov 20, 2016;Nov 21, 2016;139,929.00;116,927.50;19,884.50
Nov 21, 2016;Nov 22, 2016;199,247.75;186,717.25;9,545.25
Nov 22, 2016;Nov 23, 2016;201,356.25;194,172.00;13,096.75
Nov 23, 2016;Nov 24, 2016;202,985.00;195,223.00;9,399.75
Nov 24, 2016;Nov 25, 2016;201,649.75;188,652.50;11,901.50
Nov 25, 2016;Nov 26, 2016;197,423.00;184,243.50;10,875.75
Nov 26, 2016;Nov 27, 2016;161,361.25;159,473.75;9,785.50
Nov 27, 2016;Nov 28, 2016;141,760.75;137,134.75;15,047.25
Nov 28, 2016;Nov 29, 2016;199,847.25;180,304.25;11,458.75
Nov 29, 2016;Nov 30, 2016;212,134.75;194,559.75;8,713.00
Nov 30, 2016;Dec 1, 2016;210,957.00;196,432.25;12,110.50
Dec 1, 2016;Dec 2, 2016;209,989.50;193,611.50;10,023.25
Dec 2, 2016;Dec 3, 2016;206,261.50;197,080.50;9,657.50
Dec 3, 2016;Dec 4, 2016;166,533.50;151,359.25;12,308.25
Dec 4, 2016;Dec 5, 2016;156,917.00;146,256.75;7,466.50
Dec 5, 2016;Dec 6, 2016;208,712.75;202,327.25;11,353.00
Dec 6, 2016;Dec 7, 2016;214,571.50;208,192.75;10,833.50
Dec 7, 2016;Dec 8, 2016;217,333.00;211,591.50;8,463.25
Dec 8, 2016;Dec 9, 2016;211,701.25;198,888.00;12,487.00
Dec 9, 2016;Dec 10, 2016;206,066.75;192,773.25;8,768.00
Dec 10, 2016;Dec 11, 2016;163,552.75;149,693.75;11,995.75
Dec 11, 2016;Dec 12, 2016;145,558.50;130,672.75;19,772.50
Dec 12, 2016;Dec 13, 2016;202,159.25;195,421.00;7,273.25
Dec 13, 2016;Dec 14, 2016;209,372.50;202,877.25;12,280.75
Dec 14, 2016;Dec 15, 2016;204,909.00;199,010.25;11,493.75
Dec 15, 2016;Dec 16, 2016;203,211.50;196,666.75;13,325.00
Dec 16, 2016;Dec 17, 2016;199,502.50;195,324.50;12,920.75
Dec 17, 2016;Dec 18, 2016;169,107.25;166,177.25;8,823.25
Dec 18, 2016;Dec 19, 2016;154,654.00;153,032.75;6,592.25
Dec 19, 2016;Dec 20, 2016;200,345.00;194,810.25;10,179.00
Dec 20, 2016;Dec 21, 2016;201,438.50;194,404.00;10,748.25
Dec 21, 2016;Dec 22, 2016;201,409.25;197,772.75;10,435.75
Dec 22, 2016;Dec 23, 2016;189,832.50;182,605.00;11,766.75
Dec 23, 2016;Dec 24, 2016;169,453.75;165,700.25;10,926.00
Dec 24, 2016;Dec 25, 2016;136,832.00;121,013.50;11,196.50
Dec 25, 2016;Dec 26, 2016;122,035.00;104,086.50;15,251.75
Dec 26, 2016;Dec 27, 2016;125,010.75;110,875.00;13,862.25
Dec 27, 2016;Dec 28, 2016;150,565.50;137,159.00;15,125.25
Dec 28, 2016;Dec 29, 2016;152,561.00;144,757.00;14,185.00
Dec 29, 2016;Dec 30, 2016;156,850.00;143,879.00;12,385.00
Dec 30, 2016;Dec 31, 2016;157,901.75;149,710.00;9,661.25
Dec 31, 2016;Jan 1, 2017;147,429.00;141,588.75;8,553.50
