;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Air_Temperature;Relative_Humidity;Visibility;Air_Pressure_at_Station_Height;Cloud_Cover;Daily_Precipitation_Height;Snow_Height_Daily_Value;Global_Radiation;Vapor_Pressure;Dew_Point_Temperature;Wind_Direction;Wind_Strength
2017-05-26;148187.5;111504.0;11837.0;21.93;54.0;7.33;989.83;0.0;0.0;-999.0;;13.97;15.7;29.33;2.0
2017-05-27;133613.75;96343.5;14865.0;24.43;47.33;7.67;990.3;0.0;0.0;-999.0;;14.23;16.77;29.33;1.67
2017-05-28;122511.0;90182.5;12895.5;26.23;50.67;7.33;990.33;7.67;0.0;-999.0;;17.1;18.9;25.33;1.67
2017-05-29;181281.5;152340.0;9690.75;26.87;47.0;7.67;986.47;2.67;0.0;-999.0;;15.67;18.43;24.0;2.0
2017-05-30;185739.25;158135.5;9679.0;23.47;59.33;8.0;987.93;7.67;2.3;-999.0;;17.0;18.0;22.67;2.0
2017-05-31;183707.5;155111.25;11266.25;21.63;67.67;8.0;992.07;6.0;2.9;-999.0;;17.2;17.47;30.67;2.33
2017-06-01;180629.25;153742.25;9004.0;21.23;74.67;7.67;992.4;8.0;11.5;-999.0;;18.67;18.03;32.0;1.67
2017-06-02;178506.0;153376.25;7508.75;21.93;71.67;8.0;989.1;5.33;0.0;-999.0;;18.23;18.1;28.0;1.67
2017-06-03;138942.5;112527.0;6914.25;20.77;75.67;7.67;985.87;6.33;27.0;-999.0;;18.47;17.8;21.33;2.0
2017-06-04;109491.0;84806.5;19389.25;17.83;69.33;8.0;988.93;-328.33;5.0;-999.0;;13.9;14.23;28.0;2.0
2017-06-05;111579.5;96606.25;11978.25;17.5;63.0;8.33;986.23;5.33;0.0;-999.0;;12.23;13.1;25.33;1.0
2017-06-06;165895.25;139937.25;13074.0;16.17;67.67;8.0;980.73;8.0;5.9;-999.0;;12.57;12.7;17.33;3.0
2017-06-07;174898.75;135290.5;17890.75;14.27;63.0;8.33;991.9;7.0;0.1;-999.0;;9.87;10.27;20.0;4.33
2017-06-08;171271.5;137606.5;11372.5;19.17;52.0;8.33;990.63;5.33;0.0;-999.0;;10.83;12.83;28.0;1.33
2017-06-09;172741.5;145911.25;9604.0;17.77;70.33;8.33;987.87;8.0;3.0;-999.0;;14.43;14.5;14.67;2.33
2017-06-10;133976.0;103160.0;10459.75;20.73;62.0;8.33;992.83;2.67;0.0;-999.0;;14.5;15.67;30.67;1.67
2017-06-11;117618.5;84007.75;14832.5;24.77;52.67;8.0;989.17;3.0;0.0;-999.0;;15.9;17.77;20.0;1.0
2017-06-12;178202.0;146173.75;13514.25;22.33;63.33;8.33;989.57;7.33;0.0;-999.0;;16.77;17.47;32.0;2.33
2017-06-13;179681.0;146838.25;6519.5;20.6;55.33;8.33;989.97;5.33;0.0;-999.0;;13.2;14.87;29.33;1.67
2017-06-14;175451.25;144073.5;7903.5;21.73;66.67;8.0;988.33;5.33;0.0;-999.0;;17.1;17.3;32.0;1.67
2017-06-15;133118.75;102019.5;8371.75;24.17;65.0;7.0;988.7;2.67;0.3;-999.0;;19.0;19.17;22.67;3.0
2017-06-16;152267.0;113671.75;12908.25;21.3;55.67;8.33;994.0;6.67;0.0;-999.0;;13.9;15.53;22.67;2.33
2017-06-17;131127.0;102093.5;10590.25;19.33;58.0;7.33;997.7;2.67;0.0;-999.0;;12.83;14.2;30.67;2.0
2017-06-18;117781.0;83873.75;14695.5;23.5;50.33;8.0;993.53;4.67;0.0;-999.0;;14.0;16.4;32.0;2.67
2017-06-19;178595.75;142393.0;5554.5;25.5;50.33;8.0;991.03;2.67;0.0;-999.0;;16.57;18.23;30.67;1.67
2017-06-20;187488.0;157569.0;9589.25;28.7;49.33;8.0;988.3;3.33;0.0;-999.0;;18.53;20.43;26.67;2.0
2017-06-21;188546.75;159251.0;6299.0;27.37;56.67;8.0;987.5;-333.0;0.0;-999.0;;20.0;20.67;32.0;1.67
2017-06-22;188398.0;158226.25;7671.5;-658.13;-644.33;-663.33;986.93;-663.33;0.0;-999.0;;-659.7;-659.67;-666.0;2.33
2017-06-23;185206.75;148501.25;13207.5;-658.1;-643.67;-663.33;988.87;-663.33;0.0;-999.0;;-659.4;-659.53;-655.33;2.0
2017-06-24;144041.0;109996.25;10350.5;-999.0;-999.0;8.0;989.87;-331.33;0.0;-999.0;;-999.0;-999.0;28.0;2.0
2017-06-25;124673.25;99458.0;9655.5;-999.0;-999.0;8.67;988.23;8.0;0.0;-999.0;;-999.0;-999.0;21.33;2.0
2017-06-26;180962.75;147107.0;8898.75;-314.43;-306.0;9.0;984.23;2.67;8.1;-999.0;;-322.87;-320.67;28.0;1.67
2017-06-27;187902.5;163970.75;6554.5;23.57;65.67;8.67;979.17;8.0;3.0;-999.0;;18.5;18.77;24.0;2.0
2017-06-28;186500.25;161849.75;6680.0;21.63;62.67;9.0;973.0;8.0;1.2;-999.0;;15.8;16.7;17.33;3.0
2017-06-29;180999.0;152558.75;8405.25;16.83;74.67;8.67;974.5;7.0;9.6;-999.0;;14.3;14.03;18.67;3.33
2017-06-30;174420.5;137816.5;10115.5;19.37;51.0;8.67;980.5;2.33;0.0;-999.0;;11.27;13.27;20.0;3.0
2017-07-01;137370.5;107190.25;7227.0;16.07;72.33;8.33;987.23;7.33;3.5;-999.0;;13.23;13.13;18.67;4.0
2017-07-02;120544.75;105280.5;12171.0;17.13;77.0;7.67;993.57;7.67;1.0;-999.0;;14.83;14.5;21.33;2.0
2017-07-03;173681.25;146809.0;9957.5;20.73;59.0;9.0;995.2;2.67;0.0;-999.0;;14.2;15.53;20.0;1.67
2017-07-04;181646.25;151913.75;6210.25;23.13;53.67;8.67;992.47;-330.67;0.0;-999.0;;14.43;16.5;30.67;1.67
2017-07-05;184251.75;152644.0;5098.75;25.63;48.67;8.33;989.73;2.33;0.0;-999.0;;15.27;17.8;29.33;1.67
2017-07-06;184567.5;154599.25;6035.75;28.23;37.0;8.33;989.43;0.0;0.0;-999.0;;12.63;17.73;24.0;2.0
2017-07-07;184175.0;155328.75;5444.0;28.4;43.67;8.33;989.47;7.0;0.0;-999.0;;17.1;19.57;14.67;3.0
2017-07-08;144037.75;116005.25;8989.0;27.83;56.0;8.0;988.17;4.67;2.0;-999.0;;20.13;20.87;22.67;1.67
2017-07-09;124553.25;101680.5;7888.5;22.8;75.67;7.33;985.77;8.0;2.3;-999.0;;20.6;19.53;20.0;1.67
2017-07-10;180350.0;155476.5;4838.75;22.37;70.67;8.33;983.27;7.67;12.5;-999.0;;19.03;18.67;18.67;3.33
2017-07-11;182780.0;156484.0;8185.75;21.4;62.33;9.0;987.37;7.67;0.0;-999.0;;15.83;16.63;18.67;2.67
2017-07-12;184003.25;158248.0;8767.0;21.3;68.0;9.0;987.03;8.0;0.9;-999.0;;17.13;17.3;24.0;3.0
2017-07-13;179783.25;149615.0;6551.75;19.53;62.0;8.67;992.27;2.67;0.1;-999.0;;13.57;14.67;30.67;2.0
2017-07-14;177653.5;155890.75;6581.25;20.97;58.33;8.67;989.83;3.67;1.2;-999.0;;14.0;15.47;26.67;2.0
2017-07-15;137281.25;111928.75;8125.5;18.87;52.33;9.0;995.33;5.0;0.0;-999.0;;11.1;13.0;32.0;2.0
2017-07-16;118501.5;92608.25;9249.5;20.87;51.67;9.0;996.03;8.0;0.0;-999.0;;12.03;14.27;29.33;1.67
2017-07-17;178214.75;150497.75;4271.25;24.57;52.0;9.0;992.3;0.67;0.0;-999.0;;15.53;17.57;30.67;1.67
2017-07-18;185281.5;155328.75;7619.25;26.43;51.67;8.33;987.93;3.0;0.0;-999.0;;16.87;18.87;29.33;2.0
2017-07-19;188546.25;157348.0;7345.0;28.5;42.33;8.33;984.6;3.67;0.1;-999.0;;15.33;18.87;24.0;2.33
2017-07-20;183724.5;162212.25;9701.25;23.97;57.0;8.67;985.77;3.67;3.5;-999.0;;16.77;17.97;24.0;2.67
2017-07-21;180477.75;151700.25;6706.25;21.3;71.67;7.0;985.27;5.0;6.2;-999.0;;17.77;17.63;25.33;2.67
2017-07-22;141959.25;114228.0;8559.25;23.07;67.33;8.33;986.2;4.33;0.9;-999.0;;18.3;18.47;21.33;2.33
2017-07-23;120118.75;93202.0;13760.75;20.27;58.0;9.0;989.77;8.0;0.3;-999.0;;13.47;14.9;20.0;3.33
2017-07-24;176489.75;155768.5;7747.75;16.7;76.33;8.0;983.43;8.0;27.0;-999.0;;14.33;14.07;16.0;2.33
2017-07-25;180623.75;158898.0;9585.0;15.57;82.33;8.67;984.47;8.0;14.1;-999.0;;14.57;13.77;22.67;2.33
2017-07-26;183173.5;161006.25;6153.0;17.83;70.67;7.67;984.9;6.67;2.3;-999.0;;13.93;14.27;21.33;2.67
2017-07-27;179414.5;160054.75;6819.0;19.5;77.67;8.67;984.03;7.67;11.0;-999.0;;17.4;16.8;17.33;3.33
2017-07-28;172780.0;146702.25;10497.0;20.97;63.33;8.33;987.9;7.33;0.0;-999.0;;15.17;16.17;18.67;2.67
2017-07-29;137993.25;106998.25;11150.25;23.5;57.0;8.33;987.9;2.0;0.0;-999.0;;15.9;17.33;26.67;1.33
2017-07-30;122665.25;93139.5;11694.75;26.27;48.67;8.33;985.23;4.33;2.4;-999.0;;16.77;18.8;18.67;3.67
2017-07-31;173343.25;148743.5;4670.75;24.3;69.33;8.33;986.8;7.0;0.0;-999.0;;20.4;19.83;25.33;1.67
2017-08-01;178159.75;149369.75;9040.75;23.33;79.0;6.67;987.53;7.67;6.7;-999.0;;22.23;20.47;26.67;1.67
2017-08-02;177815.0;151328.0;6507.0;25.73;68.67;7.67;990.67;7.0;0.0;-999.0;;21.87;21.0;24.0;1.67
2017-08-03;179046.75;157774.5;7950.25;27.7;64.0;8.0;986.8;8.0;0.0;-999.0;;23.3;22.27;21.33;2.67
2017-08-04;172400.5;146496.75;9657.5;24.43;53.0;8.67;988.33;7.0;0.7;-999.0;;16.2;17.9;18.67;3.0
2017-08-05;136607.25;109535.75;6368.75;23.17;61.33;9.0;988.73;5.33;0.0;-999.0;;17.4;18.0;22.67;2.33
2017-08-06;114247.0;92500.75;15845.0;20.57;53.33;9.0;994.03;2.67;0.0;-999.0;;12.47;14.47;20.0;1.67
2017-08-07;159448.75;126073.75;9617.5;21.33;55.67;8.33;988.53;1.67;0.1;-999.0;;13.6;15.3;28.0;2.0
2017-08-08;167542.75;148567.25;5355.5;19.8;73.67;8.67;984.57;8.0;1.1;-999.0;;17.0;16.7;20.0;2.33
2017-08-09;166518.5;146393.0;7214.75;18.87;67.33;8.0;988.93;7.67;21.6;-999.0;;14.33;14.9;13.33;1.67
2017-08-10;167461.75;158724.25;8817.75;13.77;87.67;7.67;992.43;8.0;16.2;-999.0;;13.8;12.6;18.67;1.67
2017-08-11;163842.75;154846.75;7887.0;14.0;81.33;8.67;990.27;8.0;2.0;-999.0;;12.97;12.17;12.0;1.33
2017-08-12;131599.0;112293.0;11542.75;17.7;67.0;8.33;992.7;-327.67;0.1;-999.0;;13.33;13.83;18.67;3.0
2017-08-13;113556.0;91128.5;12512.0;20.23;70.0;8.33;992.43;5.33;0.0;-999.0;;16.3;16.47;29.33;1.67
2017-08-14;159332.0;129774.5;9110.0;22.47;66.67;8.0;990.57;3.0;0.0;-999.0;;17.3;17.73;25.33;1.33
2017-08-15;166980.75;139177.5;4871.25;24.43;61.0;8.33;990.13;6.0;1.0;-999.0;;17.6;18.6;17.33;2.33
2017-08-16;166104.5;142045.0;8885.25;22.97;70.0;8.0;992.43;5.33;0.0;-999.0;;19.3;18.93;28.0;1.67
2017-08-17;165962.5;141610.0;7810.75;23.93;62.0;8.0;990.8;7.67;0.0;-999.0;;17.6;18.43;22.67;2.33
2017-08-18;165572.0;139150.25;5187.0;21.17;73.67;8.33;987.7;-327.67;37.4;-999.0;;17.4;17.33;18.67;2.0
2017-08-19;131519.75;107431.5;15352.0;18.13;66.67;8.67;992.33;7.33;0.1;-999.0;;13.47;14.1;26.67;2.0
2017-08-20;113141.5;85985.25;16299.25;17.53;64.0;8.33;996.1;-331.67;0.0;-999.0;;12.37;13.2;21.33;2.0
2017-08-21;161689.75;139354.5;10010.25;17.5;62.0;8.67;995.4;5.0;0.0;-999.0;;11.9;12.93;28.0;1.33
2017-08-22;169149.5;143119.5;7146.75;20.43;63.0;8.33;991.6;4.67;0.0;-999.0;;14.83;15.77;26.67;1.33
2017-08-23;172173.75;144631.5;7288.5;22.13;67.0;8.33;988.1;-328.0;0.0;-999.0;;17.2;17.47;25.33;1.0
2017-08-24;172311.0;146726.0;8324.0;22.63;64.0;8.0;989.93;7.0;0.0;-999.0;;17.03;17.73;17.33;1.33
2017-08-25;171196.5;146545.75;7337.0;23.77;64.33;8.33;989.1;5.33;0.0;-999.0;;17.9;18.43;17.33;1.67
2017-08-26;136923.25;110041.0;7278.5;26.5;42.33;8.33;988.27;5.33;0.3;-999.0;;14.53;17.7;20.0;3.0
2017-08-27;118791.75;100503.75;11321.75;23.47;68.33;8.0;988.93;7.67;0.0;-999.0;;18.93;18.93;28.0;2.67
2017-08-28;174633.25;150028.0;7369.5;23.0;73.33;6.67;989.4;2.67;0.0;-999.0;;20.27;19.4;30.67;1.67
2017-08-29;180198.5;153141.5;8241.25;23.37;68.67;7.33;986.63;1.0;0.0;-999.0;;19.23;18.93;25.33;1.33
2017-08-30;181506.75;155899.75;10196.0;24.53;61.33;8.0;983.33;7.67;2.8;-999.0;;18.07;18.77;25.33;1.67
2017-08-31;179029.75;168991.25;10995.25;16.7;85.67;8.0;990.43;7.67;3.7;-999.0;;16.37;15.2;22.67;2.0
2017-09-01;167266.25;156925.5;10949.75;15.37;81.0;8.0;991.17;7.0;0.3;-999.0;;14.03;13.37;32.0;1.33
2017-09-02;129474.25;115931.25;7119.75;13.77;83.0;8.67;990.8;8.0;13.5;-999.0;;13.07;12.1;21.33;1.0
2017-09-03;109728.75;90031.5;13837.5;15.57;66.0;8.67;988.93;5.33;0.0;-999.0;;11.5;11.83;18.67;1.67
2017-09-04;164927.0;144238.5;6403.25;16.27;71.33;8.33;989.33;8.0;0.0;-999.0;;12.73;12.87;24.0;1.0
2017-09-05;173365.5;153989.0;8840.5;21.53;63.33;8.33;991.4;7.67;0.1;-999.0;;15.67;16.6;16.0;2.0
2017-09-06;174724.5;147022.75;10212.25;19.07;67.33;9.0;991.67;7.67;1.1;-999.0;;15.0;15.3;25.33;2.67
2017-09-07;174013.5;156643.0;8572.75;15.2;76.67;8.0;990.2;5.67;0.3;-999.0;;13.1;12.7;14.67;0.67
2017-09-08;170719.0;147677.75;12811.5;14.93;68.67;8.33;984.03;8.0;0.0;-999.0;;11.37;11.5;22.67;2.33
2017-09-09;138235.5;123700.0;11243.5;16.17;65.67;9.0;975.23;8.0;1.4;-999.0;;12.1;12.5;18.67;4.0
2017-09-10;115207.0;97427.0;17658.0;14.93;66.33;8.33;979.47;2.67;0.0;-999.0;;10.87;11.13;21.33;2.33
2017-09-11;171183.25;146290.25;17473.5;16.2;58.0;9.0;977.4;7.0;2.2;-999.0;;10.63;11.57;20.0;3.67
2017-09-12;179441.25;152072.75;10663.5;13.73;74.67;8.0;984.7;7.67;4.7;-999.0;;11.63;11.2;18.67;3.33
2017-09-13;183323.25;155537.75;13562.25;18.53;61.0;9.0;984.07;8.0;0.0;-999.0;;13.2;14.0;20.0;5.0
2017-09-14;182996.75;157050.25;14053.75;11.9;78.33;8.33;984.7;8.0;15.8;-999.0;;10.97;9.93;22.67;4.0
2017-09-15;176314.25;152745.0;8286.0;13.3;66.67;8.67;986.07;5.33;0.0;-999.0;;9.8;9.73;28.0;1.67
2017-09-16;140538.0;125516.0;8929.25;10.73;81.0;8.67;984.43;7.67;3.2;-999.0;;10.13;8.77;10.67;1.33
2017-09-17;122906.25;105817.5;10237.25;11.0;81.67;8.33;986.23;7.0;4.3;-999.0;;10.6;9.27;18.67;1.67
2017-09-18;177228.0;162558.75;9301.75;11.77;79.33;8.33;989.43;8.0;0.4;-999.0;;10.93;9.83;14.67;1.33
2017-09-19;183046.25;169551.75;8712.25;11.5;82.0;8.0;991.03;8.0;6.1;-999.0;;11.1;9.87;25.33;1.33
2017-09-20;181459.0;166641.0;11493.5;11.03;79.67;6.0;994.4;5.33;0.0;-999.0;;10.17;8.93;10.67;1.0
2017-09-21;178029.0;155453.5;10354.5;10.97;82.33;7.67;992.37;4.0;0.0;-999.0;;10.7;9.17;25.33;1.33
2017-09-22;177060.0;156109.25;6539.25;12.77;77.0;8.0;992.7;5.0;0.0;-999.0;;11.07;10.2;18.67;1.0
2017-09-23;141241.75;121578.5;7100.0;14.63;77.67;7.67;993.3;4.33;0.0;-999.0;;12.77;12.13;26.67;1.33
2017-09-24;124448.5;107176.0;7874.75;12.93;78.67;5.67;992.77;1.67;0.0;-999.0;;11.43;10.63;26.67;1.33
2017-09-25;177521.75;157345.5;8639.75;12.93;82.33;5.33;991.17;4.67;0.0;-999.0;;12.17;11.13;12.0;1.33
2017-09-26;182535.5;164605.25;8784.5;13.63;81.0;7.0;993.13;7.0;0.0;-999.0;;12.53;11.53;29.33;1.33
2017-09-27;184659.0;166553.0;8000.25;15.67;80.0;7.0;994.47;5.33;0.0;-999.0;;14.03;13.43;29.33;1.0
2017-09-28;182063.75;167125.75;10570.25;16.23;74.33;7.67;996.13;8.0;0.1;-999.0;;13.2;13.17;17.33;1.67
2017-09-29;182090.25;170359.25;10289.75;18.13;74.0;7.67;993.9;7.67;0.0;-999.0;;15.03;15.0;12.0;0.67
2017-09-30;144875.75;127796.0;11678.0;14.87;84.0;6.67;989.87;8.0;6.7;-999.0;;13.87;13.0;29.33;1.67
2017-10-01;121264.5;103959.5;15490.0;11.67;86.67;6.0;994.0;5.33;0.0;-999.0;;11.83;10.43;17.33;1.0
2017-10-02;159287.0;144591.75;13734.25;16.5;74.0;9.0;991.7;8.0;15.6;-999.0;;14.0;13.73;18.67;3.67
2017-10-03;134704.75;115097.75;13263.0;12.8;81.33;7.33;993.47;6.0;7.4;-999.0;;11.87;10.9;20.0;1.67
2017-10-04;178233.0;158550.0;17195.5;10.53;76.67;7.67;997.17;-327.67;0.0;-999.0;;9.6;8.3;20.0;1.67
2017-10-05;184160.5;149505.5;13581.5;15.83;62.67;7.67;989.63;7.33;6.4;-999.0;;10.97;11.63;20.0;3.67
2017-10-06;186552.5;167894.25;10421.25;9.53;80.67;7.33;994.03;5.33;0.6;-999.0;;9.47;7.77;17.33;2.0
2017-10-07;144846.75;121470.25;19209.5;11.2;72.0;8.67;995.3;8.0;3.2;0.0;;9.37;8.5;20.0;2.67
2017-10-08;131703.25;115395.25;11963.75;11.63;83.33;8.33;991.9;8.0;2.9;0.0;;11.4;10.13;18.67;3.0
2017-10-09;185263.25;174524.0;12193.75;12.0;85.0;8.33;992.97;7.67;1.6;0.0;;11.87;10.57;12.0;1.67
2017-10-10;191797.75;177503.25;11792.0;11.97;81.67;8.67;992.87;8.0;0.0;0.0;;11.33;10.1;17.33;1.67
2017-10-11;187699.75;168447.25;9212.75;13.27;76.33;8.33;992.3;2.67;0.0;0.0;;11.33;10.63;10.67;1.67
2017-10-12;186003.0;164053.0;14515.25;17.13;68.0;9.0;996.93;8.0;0.0;0.0;;13.27;13.6;20.0;3.67
2017-10-13;184195.5;165238.75;8970.75;12.87;79.67;6.67;999.33;0.67;0.0;0.0;;11.53;10.53;16.0;1.0
2017-10-14;145497.0;127102.25;13009.0;12.7;85.0;6.0;999.33;0.33;0.0;0.0;;12.4;10.97;21.33;1.0
2017-10-15;126387.75;107458.25;10864.0;13.57;81.33;6.0;997.67;0.0;0.0;0.0;;12.3;11.27;17.33;0.67
2017-10-16;183530.0;163076.5;8318.25;14.43;74.67;8.0;996.97;0.0;0.0;0.0;;11.93;11.33;21.33;1.0
2017-10-17;187181.25;168450.0;10873.25;13.5;68.0;7.67;993.63;7.0;0.0;0.0;;9.53;9.47;10.67;0.67
2017-10-18;189130.0;171724.25;7500.0;12.2;72.33;8.0;987.73;2.67;0.0;0.0;;9.87;9.07;17.33;1.33
2017-10-19;187147.25;171715.75;9931.5;13.9;72.0;8.0;985.5;5.33;0.0;0.0;;11.03;10.8;12.0;0.67
2017-10-20;186966.0;172584.0;8125.75;15.27;73.67;7.67;987.97;8.0;0.6;0.0;;12.73;12.5;16.0;3.0
2017-10-21;151418.25;137142.75;6925.0;17.0;73.67;7.33;989.43;8.0;6.3;0.0;;13.93;13.93;21.33;2.0
2017-10-22;131584.5;106890.75;13466.5;10.5;71.67;8.67;991.23;8.0;2.0;0.0;;9.03;7.93;21.33;4.0
2017-10-23;191456.5;177922.25;9415.25;10.23;80.0;8.67;995.3;7.67;2.4;0.0;;9.93;8.43;20.0;2.33
2017-10-24;192800.5;181137.5;9237.75;12.3;80.33;9.0;997.67;8.0;0.0;0.0;;11.3;10.33;17.33;2.0
2017-10-25;191780.5;176550.25;10087.25;13.77;83.0;8.33;996.27;8.0;0.0;0.0;;12.87;11.9;18.67;1.33
2017-10-26;191369.25;178338.75;8672.25;11.97;90.0;7.0;997.13;-330.33;0.0;0.0;;12.63;10.97;14.67;0.67
2017-10-27;190111.25;172140.0;9594.75;11.67;83.0;8.33;999.13;6.67;1.8;0.0;;11.47;10.17;24.0;1.33
2017-10-28;151257.5;128856.0;13325.75;8.07;76.67;8.0;998.33;-327.67;0.0;0.0;;8.2;6.07;18.67;2.33
2017-10-29;139437.75;114497.25;14420.5;9.2;86.33;7.33;989.13;7.0;7.2;0.0;;10.03;8.03;21.33;4.0
2017-10-30;162434.75;149109.75;14033.75;3.8;84.67;6.33;997.77;1.67;0.0;0.0;;6.73;2.6;12.0;1.0
2017-10-31;139206.25;124916.5;8471.75;3.17;82.33;8.0;998.9;0.33;0.0;0.0;;6.37;1.87;22.67;1.33
2017-11-01;139680.75;127141.25;6481.75;6.63;76.33;8.0;995.3;5.33;0.0;0.0;;7.27;4.47;10.67;0.67
2017-11-02;182464.25;163370.75;10871.75;13.8;60.0;8.0;989.47;8.0;0.0;0.0;;9.5;9.77;20.0;3.33
2017-11-03;185738.25;175640.75;7182.0;10.93;84.0;7.0;987.67;3.0;0.0;0.0;;10.8;9.37;25.33;1.33
2017-11-04;150561.5;136599.75;10202.5;11.83;79.33;7.33;983.7;8.0;5.8;0.0;;10.8;9.67;18.67;2.33
2017-11-05;133793.5;124018.25;17573.0;9.03;92.67;8.0;983.7;8.0;17.2;0.0;;10.73;8.43;17.33;2.0
2017-11-06;192836.75;185426.75;9528.0;5.27;86.67;7.67;993.1;7.67;0.0;0.0;;7.67;4.3;32.0;2.0
2017-11-07;202718.5;195415.75;9472.75;4.7;93.67;5.67;989.77;7.67;3.6;0.0;;8.03;4.27;20.0;1.33
2017-11-08;202852.75;200444.0;9931.5;6.0;91.33;6.67;989.83;8.0;1.8;0.0;;8.6;5.37;16.0;1.67
2017-11-09;201680.25;199144.75;10269.75;6.27;90.0;6.33;995.77;8.0;0.2;0.0;;8.57;5.53;25.33;1.33
2017-11-10;200448.5;185414.5;8920.75;6.43;80.67;7.0;993.83;7.67;2.8;0.0;;7.87;5.03;20.0;3.67
2017-11-11;161697.75;144665.25;15816.5;8.4;84.67;7.67;987.03;8.0;17.0;0.0;;9.4;7.17;20.0;3.67
2017-11-12;147004.25;137537.5;8818.25;7.3;90.67;8.0;976.53;6.0;14.7;0.0;;9.33;6.5;21.33;2.67
2017-11-13;201081.0;194002.5;11888.25;4.07;92.0;7.33;988.53;8.0;1.9;0.0;;7.53;3.53;13.33;1.33
2017-11-14;205579.25;198097.5;10048.0;1.63;87.0;6.33;997.4;2.67;0.0;0.0;;5.87;0.73;28.0;1.33
2017-11-15;207664.75;196902.0;8453.0;-0.77;99.33;3.0;997.67;8.0;0.0;0.0;;5.7;-0.83;25.33;1.33
2017-11-16;205464.25;202093.25;16211.0;0.97;88.67;6.67;996.53;8.0;0.0;0.0;;5.8;0.27;29.33;1.33
2017-11-17;205431.25;202910.75;10343.0;3.23;86.67;6.33;997.67;8.0;0.1;0.0;;6.7;2.37;30.67;1.33
2017-11-18;167116.25;154569.5;11181.0;5.07;82.0;7.0;995.67;8.0;4.2;0.0;;7.2;3.8;24.0;2.0
2017-11-19;142969.0;121018.0;19575.5;4.87;80.0;8.33;992.9;5.33;0.0;0.0;;6.9;3.43;18.67;2.67
2017-11-20;206773.25;191423.75;8724.5;2.93;84.0;7.33;994.6;8.0;3.5;0.0;;6.37;1.8;24.0;2.67
2017-11-21;208479.25;188610.0;9113.75;10.77;65.67;9.0;990.23;7.33;0.0;0.0;;8.37;7.6;18.67;3.0
2017-11-22;202950.75;181306.25;11062.5;11.27;56.67;8.67;985.07;7.33;0.0;0.0;;7.1;6.77;12.0;2.67
2017-11-23;200654.25;176736.0;11427.75;11.03;60.67;8.67;984.4;6.67;0.0;0.0;;7.73;7.13;22.67;2.33
2017-11-24;198017.25;176192.0;7369.75;11.87;72.67;8.0;986.3;8.0;19.3;0.0;;10.07;9.27;18.67;2.67
2017-11-25;168776.75;157157.0;7708.5;6.57;86.67;7.67;985.8;8.0;16.5;0.0;;8.5;5.6;17.33;3.0
2017-11-26;148729.75;133867.5;13038.5;3.3;80.0;8.33;998.1;7.67;0.2;0.0;;6.2;2.0;20.0;3.0
2017-11-27;203801.25;182688.75;15585.0;5.57;68.67;9.0;996.23;8.0;0.4;0.0;;6.23;3.27;18.67;4.33
2017-11-28;212964.75;197777.25;9111.75;4.7;82.0;7.67;982.4;7.33;14.9;0.0;;6.9;3.33;20.0;3.67
2017-11-29;212626.0;207599.25;9344.25;2.67;87.0;8.0;978.63;7.33;2.8;0.0;;6.43;1.83;17.33;1.67
2017-11-30;213613.0;206405.25;10372.75;1.97;87.0;8.33;979.5;8.0;5.3;0.0;;6.1;1.13;17.33;2.67
2017-12-01;210456.5;207118.25;9698.0;0.47;86.0;7.67;984.83;6.0;0.0;0.0;;5.4;-0.33;18.67;1.33
2017-12-02;176677.0;171833.25;8155.0;-0.2;84.67;6.33;994.13;5.0;0.0;0.0;;5.03;-1.13;32.0;2.33
2017-12-03;159758.75;153243.75;12825.5;-0.8;80.33;6.33;999.03;7.67;1.1;0.0;;4.5;-1.93;13.33;1.33
2017-12-04;210081.0;202255.0;11683.25;1.57;90.33;6.67;1004.37;7.67;0.6;0.0;;6.2;1.0;21.33;1.33
2017-12-05;213309.25;203638.75;8102.25;3.33;89.0;6.67;1008.73;7.67;0.0;0.0;;6.9;2.6;26.67;1.33
2017-12-06;209808.0;202168.5;12248.25;2.07;85.0;7.0;1005.87;5.33;0.0;0.0;;6.03;1.13;20.0;1.67
2017-12-07;205541.75;181849.0;16118.5;6.43;60.33;7.67;994.67;2.67;0.6;0.0;;5.77;3.33;18.67;3.67
2017-12-08;204482.25;182633.0;10680.5;5.37;77.33;8.0;986.2;8.0;3.1;0.0;;7.0;3.77;18.67;3.33
2017-12-09;166981.0;144725.75;17772.5;0.6;74.0;8.67;990.13;3.33;0.0;0.0;;4.73;-0.93;18.67;3.0
2017-12-10;154247.5;134007.0;18011.0;3.0;78.33;8.0;966.37;7.67;6.3;0.0;;6.0;1.47;18.67;2.33
2017-12-11;206944.25;189595.25;11269.25;7.87;88.0;6.0;956.27;7.67;18.2;0.0;;9.4;6.9;20.0;2.67
2017-12-12;211084.25;190664.5;10610.5;4.03;71.33;9.0;983.9;8.0;0.0;0.0;;5.8;2.1;18.67;3.33
2017-12-13;208936.5;184147.0;10445.75;5.83;60.0;9.0;983.67;5.33;5.9;0.0;;5.53;2.77;16.0;3.67
2017-12-14;205840.75;178684.75;12878.25;5.6;77.0;9.0;974.43;8.0;0.4;0.0;;7.0;3.9;20.0;3.67
