Beginn-UTC,Ende-UTC,Beginn-Lokalzeit,Ende-Lokalzeit,Globalstrahlung (W/m²)
2022-06-09 00:00:00,2022-06-10 00:00:00,2022-06-09 02:00:00,2022-06-10 02:00:00,191.7441
2022-06-10 00:00:00,2022-06-11 00:00:00,2022-06-10 02:00:00,2022-06-11 02:00:00,364.1243
2022-06-11 00:00:00,2022-06-12 00:00:00,2022-06-11 02:00:00,2022-06-12 02:00:00,357.5348
2022-06-12 00:00:00,2022-06-13 00:00:00,2022-06-12 02:00:00,2022-06-13 02:00:00,348.7414
2022-06-13 00:00:00,2022-06-14 00:00:00,2022-06-13 02:00:00,2022-06-14 02:00:00,350.9658
2022-06-14 00:00:00,2022-06-15 00:00:00,2022-06-14 02:00:00,2022-06-15 02:00:00,351.0131
2022-06-15 00:00:00,2022-06-16 00:00:00,2022-06-15 02:00:00,2022-06-16 02:00:00,349.0255
2022-06-16 00:00:00,2022-06-17 00:00:00,2022-06-16 02:00:00,2022-06-17 02:00:00,327.1311
2022-06-17 00:00:00,2022-06-18 00:00:00,2022-06-17 02:00:00,2022-06-18 02:00:00,336.3097
2022-06-18 00:00:00,2022-06-19 00:00:00,2022-06-18 02:00:00,2022-06-19 02:00:00,331.8531
2022-06-19 00:00:00,2022-06-20 00:00:00,2022-06-19 02:00:00,2022-06-20 02:00:00,333.9452
2022-06-20 00:00:00,2022-06-21 00:00:00,2022-06-20 02:00:00,2022-06-21 02:00:00,300.9528
2022-06-21 00:00:00,2022-06-22 00:00:00,2022-06-21 02:00:00,2022-06-22 02:00:00,271.2707
2022-06-22 00:00:00,2022-06-23 00:00:00,2022-06-22 02:00:00,2022-06-23 02:00:00,106.4914
2022-06-23 00:00:00,2022-06-24 00:00:00,2022-06-23 02:00:00,2022-06-24 02:00:00,334.0206
2022-06-24 00:00:00,2022-06-25 00:00:00,2022-06-24 02:00:00,2022-06-25 02:00:00,161.0541
2022-06-25 00:00:00,2022-06-26 00:00:00,2022-06-25 02:00:00,2022-06-26 02:00:00,321.8406
2022-06-26 00:00:00,2022-06-27 00:00:00,2022-06-26 02:00:00,2022-06-27 02:00:00,229.0685
2022-06-27 00:00:00,2022-06-28 00:00:00,2022-06-27 02:00:00,2022-06-28 02:00:00,151.4083
2022-06-28 00:00:00,2022-06-29 00:00:00,2022-06-28 02:00:00,2022-06-29 02:00:00,149.6122
2022-06-29 00:00:00,2022-06-30 00:00:00,2022-06-29 02:00:00,2022-06-30 02:00:00,285.8574
2022-06-30 00:00:00,2022-07-01 00:00:00,2022-06-30 02:00:00,2022-07-01 02:00:00,259.5505
2022-07-01 00:00:00,2022-07-02 00:00:00,2022-07-01 02:00:00,2022-07-02 02:00:00,227.3248
2022-07-02 00:00:00,2022-07-03 00:00:00,2022-07-02 02:00:00,2022-07-03 02:00:00,358.4299
2022-07-03 00:00:00,2022-07-04 00:00:00,2022-07-03 02:00:00,2022-07-04 02:00:00,330.7483
2022-07-04 00:00:00,2022-07-05 00:00:00,2022-07-04 02:00:00,2022-07-05 02:00:00,246.9993
2022-07-05 00:00:00,2022-07-06 00:00:00,2022-07-05 02:00:00,2022-07-06 02:00:00,350.7758
2022-07-06 00:00:00,2022-07-07 00:00:00,2022-07-06 02:00:00,2022-07-07 02:00:00,331.5327
2022-07-07 00:00:00,2022-07-08 00:00:00,2022-07-07 02:00:00,2022-07-08 02:00:00,164.6112
2022-07-08 00:00:00,2022-07-09 00:00:00,2022-07-08 02:00:00,2022-07-09 02:00:00,351.6969
2022-07-09 00:00:00,2022-07-10 00:00:00,2022-07-09 02:00:00,2022-07-10 02:00:00,333.3827
2022-07-10 00:00:00,2022-07-11 00:00:00,2022-07-10 02:00:00,2022-07-11 02:00:00,334.8535
2022-07-11 00:00:00,2022-07-12 00:00:00,2022-07-11 02:00:00,2022-07-12 02:00:00,345.9577
2022-07-12 00:00:00,2022-07-13 00:00:00,2022-07-12 02:00:00,2022-07-13 02:00:00,343.701
2022-07-13 00:00:00,2022-07-14 00:00:00,2022-07-13 02:00:00,2022-07-14 02:00:00,296.872
2022-07-14 00:00:00,2022-07-15 00:00:00,2022-07-14 02:00:00,2022-07-15 02:00:00,328.3196
2022-07-15 00:00:00,2022-07-16 00:00:00,2022-07-15 02:00:00,2022-07-16 02:00:00,334.6208
2022-07-16 00:00:00,2022-07-17 00:00:00,2022-07-16 02:00:00,2022-07-17 02:00:00,342.2234
2022-07-17 00:00:00,2022-07-18 00:00:00,2022-07-17 02:00:00,2022-07-18 02:00:00,337.6651
2022-07-18 00:00:00,2022-07-19 00:00:00,2022-07-18 02:00:00,2022-07-19 02:00:00,332.2025
2022-07-19 00:00:00,2022-07-20 00:00:00,2022-07-19 02:00:00,2022-07-20 02:00:00,336.1481
2022-07-20 00:00:00,2022-07-21 00:00:00,2022-07-20 02:00:00,2022-07-21 02:00:00,198.6046
2022-07-21 00:00:00,2022-07-22 00:00:00,2022-07-21 02:00:00,2022-07-22 02:00:00,280.8362
2022-07-22 00:00:00,2022-07-23 00:00:00,2022-07-22 02:00:00,2022-07-23 02:00:00,317.0465
2022-07-23 00:00:00,2022-07-24 00:00:00,2022-07-23 02:00:00,2022-07-24 02:00:00,231.1366
2022-07-24 00:00:00,2022-07-25 00:00:00,2022-07-24 02:00:00,2022-07-25 02:00:00,321.2612
2022-07-25 00:00:00,2022-07-26 00:00:00,2022-07-25 02:00:00,2022-07-26 02:00:00,264.7534
2022-07-26 00:00:00,2022-07-27 00:00:00,2022-07-26 02:00:00,2022-07-27 02:00:00,260.0904
2022-07-27 00:00:00,2022-07-28 00:00:00,2022-07-27 02:00:00,2022-07-28 02:00:00,290.6076
2022-07-28 00:00:00,2022-07-29 00:00:00,2022-07-28 02:00:00,2022-07-29 02:00:00,292.8692
2022-07-29 00:00:00,2022-07-30 00:00:00,2022-07-29 02:00:00,2022-07-30 02:00:00,151.1493
2022-07-30 00:00:00,2022-07-31 00:00:00,2022-07-30 02:00:00,2022-07-31 02:00:00,258.7122
2022-07-31 00:00:00,2022-08-01 00:00:00,2022-07-31 02:00:00,2022-08-01 02:00:00,286.7155
2022-08-01 00:00:00,2022-08-02 00:00:00,2022-08-01 02:00:00,2022-08-02 02:00:00,260.4448
2022-08-02 00:00:00,2022-08-03 00:00:00,2022-08-02 02:00:00,2022-08-03 02:00:00,305.0114
2022-08-03 00:00:00,2022-08-04 00:00:00,2022-08-03 02:00:00,2022-08-04 02:00:00,312.2099
2022-08-04 00:00:00,2022-08-05 00:00:00,2022-08-04 02:00:00,2022-08-05 02:00:00,311.6368
2022-08-05 00:00:00,2022-08-06 00:00:00,2022-08-05 02:00:00,2022-08-06 02:00:00,277.1365
2022-08-06 00:00:00,2022-08-07 00:00:00,2022-08-06 02:00:00,2022-08-07 02:00:00,174.2215
2022-08-07 00:00:00,2022-08-08 00:00:00,2022-08-07 02:00:00,2022-08-08 02:00:00,291.1914
2022-08-08 00:00:00,2022-08-09 00:00:00,2022-08-08 02:00:00,2022-08-09 02:00:00,305.2935
2022-08-09 00:00:00,2022-08-10 00:00:00,2022-08-09 02:00:00,2022-08-10 02:00:00,305.156
2022-08-10 00:00:00,2022-08-11 00:00:00,2022-08-10 02:00:00,2022-08-11 02:00:00,305.5705
2022-08-11 00:00:00,2022-08-12 00:00:00,2022-08-11 02:00:00,2022-08-12 02:00:00,302.3951
2022-08-12 00:00:00,2022-08-13 00:00:00,2022-08-12 02:00:00,2022-08-13 02:00:00,304.0581
2022-08-13 00:00:00,2022-08-14 00:00:00,2022-08-13 02:00:00,2022-08-14 02:00:00,301.4929
2022-08-14 00:00:00,2022-08-15 00:00:00,2022-08-14 02:00:00,2022-08-15 02:00:00,217.1136
2022-08-15 00:00:00,2022-08-16 00:00:00,2022-08-15 02:00:00,2022-08-16 02:00:00,197.5787
2022-08-16 00:00:00,2022-08-17 00:00:00,2022-08-16 02:00:00,2022-08-17 02:00:00,288.1393
2022-08-17 00:00:00,2022-08-18 00:00:00,2022-08-17 02:00:00,2022-08-18 02:00:00,106.4956
2022-08-18 00:00:00,2022-08-19 00:00:00,2022-08-18 02:00:00,2022-08-19 02:00:00,80.21133
2022-08-19 00:00:00,2022-08-20 00:00:00,2022-08-19 02:00:00,2022-08-20 02:00:00,125.0967
2022-08-20 00:00:00,2022-08-21 00:00:00,2022-08-20 02:00:00,2022-08-21 02:00:00,159.7644
2022-08-21 00:00:00,2022-08-22 00:00:00,2022-08-21 02:00:00,2022-08-22 02:00:00,270.5045
2022-08-22 00:00:00,2022-08-23 00:00:00,2022-08-22 02:00:00,2022-08-23 02:00:00,273.0022
2022-08-23 00:00:00,2022-08-24 00:00:00,2022-08-23 02:00:00,2022-08-24 02:00:00,264.4423
2022-08-24 00:00:00,2022-08-25 00:00:00,2022-08-24 02:00:00,2022-08-25 02:00:00,263.4075
2022-08-25 00:00:00,2022-08-26 00:00:00,2022-08-25 02:00:00,2022-08-26 02:00:00,275.4878
2022-08-26 00:00:00,2022-08-27 00:00:00,2022-08-26 02:00:00,2022-08-27 02:00:00,222.3437
2022-08-27 00:00:00,2022-08-28 00:00:00,2022-08-27 02:00:00,2022-08-28 02:00:00,135.6197
2022-08-28 00:00:00,2022-08-29 00:00:00,2022-08-28 02:00:00,2022-08-29 02:00:00,238.3705
2022-08-29 00:00:00,2022-08-30 00:00:00,2022-08-29 02:00:00,2022-08-30 02:00:00,252.4932
2022-08-30 00:00:00,2022-08-31 00:00:00,2022-08-30 02:00:00,2022-08-31 02:00:00,222.121
2022-08-31 00:00:00,2022-09-01 00:00:00,2022-08-31 02:00:00,2022-09-01 02:00:00,150.3329
2022-09-01 00:00:00,2022-09-02 00:00:00,2022-09-01 02:00:00,2022-09-02 02:00:00,231.4058
2022-09-02 00:00:00,2022-09-03 00:00:00,2022-09-02 02:00:00,2022-09-03 02:00:00,227.2876
2022-09-03 00:00:00,2022-09-04 00:00:00,2022-09-03 02:00:00,2022-09-04 02:00:00,152.5505
2022-09-04 00:00:00,2022-09-05 00:00:00,2022-09-04 02:00:00,2022-09-05 02:00:00,252.4156
2022-09-05 00:00:00,2022-09-06 00:00:00,2022-09-05 02:00:00,2022-09-06 02:00:00,232.4315
2022-09-06 00:00:00,2022-09-07 00:00:00,2022-09-06 02:00:00,2022-09-07 02:00:00,111.2682
2022-09-07 00:00:00,2022-09-08 00:00:00,2022-09-07 02:00:00,2022-09-08 02:00:00,189.348
2022-09-08 00:00:00,2022-09-09 00:00:00,2022-09-08 02:00:00,2022-09-09 02:00:00,179.7644
2022-09-09 00:00:00,2022-09-10 00:00:00,2022-09-09 02:00:00,2022-09-10 02:00:00,161.7891
2022-09-10 00:00:00,2022-09-11 00:00:00,2022-09-10 02:00:00,2022-09-11 02:00:00,88.85611
2022-09-11 00:00:00,2022-09-12 00:00:00,2022-09-11 02:00:00,2022-09-12 02:00:00,215.064
2022-09-12 00:00:00,2022-09-13 00:00:00,2022-09-12 02:00:00,2022-09-13 02:00:00,234.2104
2022-09-13 00:00:00,2022-09-14 00:00:00,2022-09-13 02:00:00,2022-09-14 02:00:00,177.4047
2022-09-14 00:00:00,2022-09-15 00:00:00,2022-09-14 02:00:00,2022-09-15 02:00:00,86.01853
2022-09-15 00:00:00,2022-09-16 00:00:00,2022-09-15 02:00:00,2022-09-16 02:00:00,56.91111
2022-09-16 00:00:00,2022-09-17 00:00:00,2022-09-16 02:00:00,2022-09-17 02:00:00,45.29347
2022-09-17 00:00:00,2022-09-18 00:00:00,2022-09-17 02:00:00,2022-09-18 02:00:00,120.5278
2022-09-18 00:00:00,2022-09-19 00:00:00,2022-09-18 02:00:00,2022-09-19 02:00:00,125.14
2022-09-19 00:00:00,2022-09-20 00:00:00,2022-09-19 02:00:00,2022-09-20 02:00:00,221.1068
2022-09-20 00:00:00,2022-09-21 00:00:00,2022-09-20 02:00:00,2022-09-21 02:00:00,211.3896
2022-09-21 00:00:00,2022-09-22 00:00:00,2022-09-21 02:00:00,2022-09-22 02:00:00,206.3786
2022-09-22 00:00:00,2022-09-23 00:00:00,2022-09-22 02:00:00,2022-09-23 02:00:00,209.9541
2022-09-23 00:00:00,2022-09-24 00:00:00,2022-09-23 02:00:00,2022-09-24 02:00:00,169.373
2022-09-24 00:00:00,2022-09-25 00:00:00,2022-09-24 02:00:00,2022-09-25 02:00:00,119.3158
2022-09-25 00:00:00,2022-09-26 00:00:00,2022-09-25 02:00:00,2022-09-26 02:00:00,94.9016
2022-09-26 00:00:00,2022-09-27 00:00:00,2022-09-26 02:00:00,2022-09-27 02:00:00,102.8714
2022-09-27 00:00:00,2022-09-28 00:00:00,2022-09-27 02:00:00,2022-09-28 02:00:00,66.25552
2022-09-28 00:00:00,2022-09-29 00:00:00,2022-09-28 02:00:00,2022-09-29 02:00:00,26.58731
2022-09-29 00:00:00,2022-09-30 00:00:00,2022-09-29 02:00:00,2022-09-30 02:00:00,66.47991
2022-09-30 00:00:00,2022-10-01 00:00:00,2022-09-30 02:00:00,2022-10-01 02:00:00,90.40413
2022-10-01 00:00:00,2022-10-02 00:00:00,2022-10-01 02:00:00,2022-10-02 02:00:00,26.38374
2022-10-02 00:00:00,2022-10-03 00:00:00,2022-10-02 02:00:00,2022-10-03 02:00:00,79.86175
2022-10-03 00:00:00,2022-10-04 00:00:00,2022-10-03 02:00:00,2022-10-04 02:00:00,106.3653
2022-10-04 00:00:00,2022-10-05 00:00:00,2022-10-04 02:00:00,2022-10-05 02:00:00,170.9788
2022-10-05 00:00:00,2022-10-06 00:00:00,2022-10-05 02:00:00,2022-10-06 02:00:00,178.084
2022-10-06 00:00:00,2022-10-07 00:00:00,2022-10-06 02:00:00,2022-10-07 02:00:00,105.2815
2022-10-07 00:00:00,2022-10-08 00:00:00,2022-10-07 02:00:00,2022-10-08 02:00:00,155.8485
2022-10-08 00:00:00,2022-10-09 00:00:00,2022-10-08 02:00:00,2022-10-09 02:00:00,100.3136
2022-10-09 00:00:00,2022-10-10 00:00:00,2022-10-09 02:00:00,2022-10-10 02:00:00,118.5464
2022-10-10 00:00:00,2022-10-11 00:00:00,2022-10-10 02:00:00,2022-10-11 02:00:00,149.1055
2022-10-11 00:00:00,2022-10-12 00:00:00,2022-10-11 02:00:00,2022-10-12 02:00:00,44.47653
2022-10-12 00:00:00,2022-10-13 00:00:00,2022-10-12 02:00:00,2022-10-13 02:00:00,110.4476
2022-10-13 00:00:00,2022-10-14 00:00:00,2022-10-13 02:00:00,2022-10-14 02:00:00,77.90497
2022-10-14 00:00:00,2022-10-15 00:00:00,2022-10-14 02:00:00,2022-10-15 02:00:00,37.27392
2022-10-15 00:00:00,2022-10-16 00:00:00,2022-10-15 02:00:00,2022-10-16 02:00:00,53.83631
2022-10-16 00:00:00,2022-10-17 00:00:00,2022-10-16 02:00:00,2022-10-17 02:00:00,105.9624
2022-10-17 00:00:00,2022-10-18 00:00:00,2022-10-17 02:00:00,2022-10-18 02:00:00,140.7263
2022-10-18 00:00:00,2022-10-19 00:00:00,2022-10-18 02:00:00,2022-10-19 02:00:00,120.7869
2022-10-19 00:00:00,2022-10-20 00:00:00,2022-10-19 02:00:00,2022-10-20 02:00:00,31.68198
2022-10-20 00:00:00,2022-10-21 00:00:00,2022-10-20 02:00:00,2022-10-21 02:00:00,44.11994
2022-10-21 00:00:00,2022-10-22 00:00:00,2022-10-21 02:00:00,2022-10-22 02:00:00,18.40809
2022-10-22 00:00:00,2022-10-23 00:00:00,2022-10-22 02:00:00,2022-10-23 02:00:00,130.6764
2022-10-23 00:00:00,2022-10-24 00:00:00,2022-10-23 02:00:00,2022-10-24 02:00:00,96.71083
2022-10-24 00:00:00,2022-10-25 00:00:00,2022-10-24 02:00:00,2022-10-25 02:00:00,44.40675
2022-10-25 00:00:00,2022-10-26 00:00:00,2022-10-25 02:00:00,2022-10-26 02:00:00,122.0205
2022-10-26 00:00:00,2022-10-27 00:00:00,2022-10-26 02:00:00,2022-10-27 02:00:00,104.5461
2022-10-27 00:00:00,2022-10-28 00:00:00,2022-10-27 02:00:00,2022-10-28 02:00:00,116.1609
2022-10-28 00:00:00,2022-10-29 00:00:00,2022-10-28 02:00:00,2022-10-29 02:00:00,94.16512
2022-10-29 00:00:00,2022-10-30 00:00:00,2022-10-29 02:00:00,2022-10-30 02:00:00,106.472
2022-10-30 01:00:00,2022-10-31 00:00:00,2022-10-30 02:00:00,2022-10-31 01:00:00,95.03012
2022-10-31 00:00:00,2022-11-01 00:00:00,2022-10-31 01:00:00,2022-11-01 01:00:00,74.22452
2022-11-01 00:00:00,2022-11-02 00:00:00,2022-11-01 01:00:00,2022-11-02 01:00:00,60.65166
2022-11-02 00:00:00,2022-11-03 00:00:00,2022-11-02 01:00:00,2022-11-03 01:00:00,95.93108
2022-11-03 00:00:00,2022-11-04 00:00:00,2022-11-03 01:00:00,2022-11-04 01:00:00,51.05716
2022-11-04 00:00:00,2022-11-05 00:00:00,2022-11-04 01:00:00,2022-11-05 01:00:00,46.864
2022-11-05 00:00:00,2022-11-06 00:00:00,2022-11-05 01:00:00,2022-11-06 01:00:00,41.09477
2022-11-06 00:00:00,2022-11-07 00:00:00,2022-11-06 01:00:00,2022-11-07 01:00:00,72.55626
2022-11-07 00:00:00,2022-11-08 00:00:00,2022-11-07 01:00:00,2022-11-08 01:00:00,57.50464
2022-11-08 00:00:00,2022-11-09 00:00:00,2022-11-08 01:00:00,2022-11-09 01:00:00,92.60349
2022-11-09 00:00:00,2022-11-10 00:00:00,2022-11-09 01:00:00,2022-11-10 01:00:00,26.62826
2022-11-10 00:00:00,2022-11-11 00:00:00,2022-11-10 01:00:00,2022-11-11 01:00:00,101.4317
2022-11-11 00:00:00,2022-11-12 00:00:00,2022-11-11 01:00:00,2022-11-12 01:00:00,74.27864
2022-11-12 00:00:00,2022-11-13 00:00:00,2022-11-12 01:00:00,2022-11-13 01:00:00,29.69652
2022-11-13 00:00:00,2022-11-14 00:00:00,2022-11-13 01:00:00,2022-11-14 01:00:00,12.78706
2022-11-14 00:00:00,2022-11-15 00:00:00,2022-11-14 01:00:00,2022-11-15 01:00:00,16.56966
2022-11-15 00:00:00,2022-11-16 00:00:00,2022-11-15 01:00:00,2022-11-16 01:00:00,23.15436
2022-11-16 00:00:00,2022-11-17 00:00:00,2022-11-16 01:00:00,2022-11-17 01:00:00,78.31397
2022-11-17 00:00:00,2022-11-18 00:00:00,2022-11-17 01:00:00,2022-11-18 01:00:00,48.04548
2022-11-18 00:00:00,2022-11-19 00:00:00,2022-11-18 01:00:00,2022-11-19 01:00:00,29.90083
2022-11-19 00:00:00,2022-11-20 00:00:00,2022-11-19 01:00:00,2022-11-20 01:00:00,47.88599
2022-11-20 00:00:00,2022-11-21 00:00:00,2022-11-20 01:00:00,2022-11-21 01:00:00,39.67318
2022-11-21 00:00:00,2022-11-22 00:00:00,2022-11-21 01:00:00,2022-11-22 01:00:00,60.29191
2022-11-22 00:00:00,2022-11-23 00:00:00,2022-11-22 01:00:00,2022-11-23 01:00:00,33.89299
2022-11-23 00:00:00,2022-11-24 00:00:00,2022-11-23 01:00:00,2022-11-24 01:00:00,71.78007
2022-11-24 00:00:00,2022-11-25 00:00:00,2022-11-24 01:00:00,2022-11-25 01:00:00,66.06748
2022-11-25 00:00:00,2022-11-26 00:00:00,2022-11-25 01:00:00,2022-11-26 01:00:00,28.0976
2022-11-26 00:00:00,2022-11-27 00:00:00,2022-11-26 01:00:00,2022-11-27 01:00:00,70.58806
2022-11-27 00:00:00,2022-11-28 00:00:00,2022-11-27 01:00:00,2022-11-28 01:00:00,40.48552
2022-11-28 00:00:00,2022-11-29 00:00:00,2022-11-28 01:00:00,2022-11-29 01:00:00,12.7005
2022-11-29 00:00:00,2022-11-30 00:00:00,2022-11-29 01:00:00,2022-11-30 01:00:00,15.98848
2022-11-30 00:00:00,2022-12-01 00:00:00,2022-11-30 01:00:00,2022-12-01 01:00:00,34.54752
2022-12-01 00:00:00,2022-12-02 00:00:00,2022-12-01 01:00:00,2022-12-02 01:00:00,8.370647
2022-12-02 00:00:00,2022-12-03 00:00:00,2022-12-02 01:00:00,2022-12-03 01:00:00,8.60395
2022-12-03 00:00:00,2022-12-04 00:00:00,2022-12-03 01:00:00,2022-12-04 01:00:00,15.4465
2022-12-04 00:00:00,2022-12-05 00:00:00,2022-12-04 01:00:00,2022-12-05 01:00:00,11.32315
2022-12-05 00:00:00,2022-12-06 00:00:00,2022-12-05 01:00:00,2022-12-06 01:00:00,36.45391
2022-12-06 00:00:00,2022-12-07 00:00:00,2022-12-06 01:00:00,2022-12-07 01:00:00,49.83638
2022-12-07 00:00:00,2022-12-08 00:00:00,2022-12-07 01:00:00,2022-12-08 01:00:00,61.83866
2022-12-08 00:00:00,2022-12-09 00:00:00,2022-12-08 01:00:00,2022-12-09 01:00:00,65.16987
2022-12-09 00:00:00,2022-12-10 00:00:00,2022-12-09 01:00:00,2022-12-10 01:00:00,14.17322
2022-12-10 00:00:00,2022-12-11 00:00:00,2022-12-10 01:00:00,2022-12-11 01:00:00,5.260567
2022-12-11 00:00:00,2022-12-12 00:00:00,2022-12-11 01:00:00,2022-12-12 01:00:00,46.25071
2022-12-12 00:00:00,2022-12-13 00:00:00,2022-12-12 01:00:00,2022-12-13 01:00:00,24.54018
2022-12-13 00:00:00,2022-12-14 00:00:00,2022-12-13 01:00:00,2022-12-14 01:00:00,32.34467
2022-12-14 00:00:00,2022-12-15 00:00:00,2022-12-14 01:00:00,2022-12-15 01:00:00,6.765624
2022-12-15 00:00:00,2022-12-16 00:00:00,2022-12-15 01:00:00,2022-12-16 01:00:00,9.943408
2022-12-16 00:00:00,2022-12-17 00:00:00,2022-12-16 01:00:00,2022-12-17 01:00:00,19.58053
2022-12-17 00:00:00,2022-12-18 00:00:00,2022-12-17 01:00:00,2022-12-18 01:00:00,27.97829
2022-12-18 00:00:00,2022-12-19 00:00:00,2022-12-18 01:00:00,2022-12-19 01:00:00,59.07009
2022-12-19 00:00:00,2022-12-20 00:00:00,2022-12-19 01:00:00,2022-12-20 01:00:00,44.97855
2022-12-20 00:00:00,2022-12-21 00:00:00,2022-12-20 01:00:00,2022-12-21 01:00:00,43.43982
2022-12-21 00:00:00,2022-12-22 00:00:00,2022-12-21 01:00:00,2022-12-22 01:00:00,34.2449
2022-12-22 00:00:00,2022-12-23 00:00:00,2022-12-22 01:00:00,2022-12-23 01:00:00,13.95539
2022-12-23 00:00:00,2022-12-24 00:00:00,2022-12-23 01:00:00,2022-12-24 01:00:00,6.270136
2022-12-24 00:00:00,2022-12-25 00:00:00,2022-12-24 01:00:00,2022-12-25 01:00:00,41.86409
2022-12-25 00:00:00,2022-12-26 00:00:00,2022-12-25 01:00:00,2022-12-26 01:00:00,51.46151
2022-12-26 00:00:00,2022-12-27 00:00:00,2022-12-26 01:00:00,2022-12-27 01:00:00,4.671058
2022-12-27 00:00:00,2022-12-28 00:00:00,2022-12-27 01:00:00,2022-12-28 01:00:00,52.75106
2022-12-28 00:00:00,2022-12-29 00:00:00,2022-12-28 01:00:00,2022-12-29 01:00:00,43.44446
2022-12-29 00:00:00,2022-12-30 00:00:00,2022-12-29 01:00:00,2022-12-30 01:00:00,21.88723
2022-12-30 00:00:00,2022-12-31 00:00:00,2022-12-30 01:00:00,2022-12-31 01:00:00,27.33149
2022-12-31 00:00:00,2023-01-01 00:00:00,2022-12-31 01:00:00,2023-01-01 01:00:00,50.09472
2023-01-01 00:00:00,2023-01-02 00:00:00,2023-01-01 01:00:00,2023-01-02 01:00:00,57.56059
2023-01-02 00:00:00,2023-01-03 00:00:00,2023-01-02 01:00:00,2023-01-03 01:00:00,32.27923
2023-01-03 00:00:00,2023-01-04 00:00:00,2023-01-03 01:00:00,2023-01-04 01:00:00,49.76403
2023-01-04 00:00:00,2023-01-05 00:00:00,2023-01-04 01:00:00,2023-01-05 01:00:00,15.54869
2023-01-05 00:00:00,2023-01-06 00:00:00,2023-01-05 01:00:00,2023-01-06 01:00:00,35.08912
2023-01-06 00:00:00,2023-01-07 00:00:00,2023-01-06 01:00:00,2023-01-07 01:00:00,47.83763
2023-01-07 00:00:00,2023-01-08 00:00:00,2023-01-07 01:00:00,2023-01-08 01:00:00,70.34375
2023-01-08 00:00:00,2023-01-09 00:00:00,2023-01-08 01:00:00,2023-01-09 01:00:00,10.88595
2023-01-09 00:00:00,2023-01-10 00:00:00,2023-01-09 01:00:00,2023-01-10 01:00:00,23.73856
2023-01-10 00:00:00,2023-01-11 00:00:00,2023-01-10 01:00:00,2023-01-11 01:00:00,63.62908
2023-01-11 00:00:00,2023-01-12 00:00:00,2023-01-11 01:00:00,2023-01-12 01:00:00,8.774283
2023-01-12 00:00:00,2023-01-13 00:00:00,2023-01-12 01:00:00,2023-01-13 01:00:00,22.38005
2023-01-13 00:00:00,2023-01-14 00:00:00,2023-01-13 01:00:00,2023-01-14 01:00:00,49.66028
2023-01-14 00:00:00,2023-01-15 00:00:00,2023-01-14 01:00:00,2023-01-15 01:00:00,27.05377
2023-01-15 00:00:00,2023-01-16 00:00:00,2023-01-15 01:00:00,2023-01-16 01:00:00,19.96186
2023-01-16 00:00:00,2023-01-17 00:00:00,2023-01-16 01:00:00,2023-01-17 01:00:00,16.41107
2023-01-17 00:00:00,2023-01-18 00:00:00,2023-01-17 01:00:00,2023-01-18 01:00:00,25.75171
2023-01-18 00:00:00,2023-01-19 00:00:00,2023-01-18 01:00:00,2023-01-19 01:00:00,32.12731
2023-01-19 00:00:00,2023-01-20 00:00:00,2023-01-19 01:00:00,2023-01-20 01:00:00,47.97434
2023-01-20 00:00:00,2023-01-21 00:00:00,2023-01-20 01:00:00,2023-01-21 01:00:00,60.5055
2023-01-21 00:00:00,2023-01-22 00:00:00,2023-01-21 01:00:00,2023-01-22 01:00:00,67.95831
2023-01-22 00:00:00,2023-01-23 00:00:00,2023-01-22 01:00:00,2023-01-23 01:00:00,24.11371
2023-01-23 00:00:00,2023-01-24 00:00:00,2023-01-23 01:00:00,2023-01-24 01:00:00,18.53259
2023-01-24 00:00:00,2023-01-25 00:00:00,2023-01-24 01:00:00,2023-01-25 01:00:00,29.92744
2023-01-25 00:00:00,2023-01-26 00:00:00,2023-01-25 01:00:00,2023-01-26 01:00:00,22.00507
2023-01-26 00:00:00,2023-01-27 00:00:00,2023-01-26 01:00:00,2023-01-27 01:00:00,9.126579
2023-01-27 00:00:00,2023-01-28 00:00:00,2023-01-27 01:00:00,2023-01-28 01:00:00,27.53457
2023-01-28 00:00:00,2023-01-29 00:00:00,2023-01-28 01:00:00,2023-01-29 01:00:00,30.73754
2023-01-29 00:00:00,2023-01-30 00:00:00,2023-01-29 01:00:00,2023-01-30 01:00:00,76.1521
2023-01-30 00:00:00,2023-01-31 00:00:00,2023-01-30 01:00:00,2023-01-31 01:00:00,38.38364
2023-01-31 00:00:00,2023-02-01 00:00:00,2023-01-31 01:00:00,2023-02-01 01:00:00,73.74372
2023-02-01 00:00:00,2023-02-02 00:00:00,2023-02-01 01:00:00,2023-02-02 01:00:00,23.84339
2023-02-02 00:00:00,2023-02-03 00:00:00,2023-02-02 01:00:00,2023-02-03 01:00:00,12.48813
2023-02-03 00:00:00,2023-02-04 00:00:00,2023-02-03 01:00:00,2023-02-04 01:00:00,39.68119
2023-02-04 00:00:00,2023-02-05 00:00:00,2023-02-04 01:00:00,2023-02-05 01:00:00,34.25273
2023-02-05 00:00:00,2023-02-06 00:00:00,2023-02-05 01:00:00,2023-02-06 01:00:00,12.80672
2023-02-06 00:00:00,2023-02-07 00:00:00,2023-02-06 01:00:00,2023-02-07 01:00:00,58.9163
2023-02-07 00:00:00,2023-02-08 00:00:00,2023-02-07 01:00:00,2023-02-08 01:00:00,112.7884
